ArchiveYear	CalFireIncident	Counties	Latitude	Longitude	year	month	day	MajorIncident	AdminUnit	CanonicalUrl	ConditionStatement	ControlStatement	CountyIds	Extinguished	FuelType	Location	Name	SearchDescription	SearchKeywords	Started	UniqueId	Updated	Group	Selected
2017.0	True	Santa Cruz	37.18356	-122.07012	2017	10	16	True	CAL FIRE San Mateo-Santa Cruz Unit	/incidents/2017/10/16/bear-fire/	"Firefighters have achieved 100% containment and will shift to patrol status for the next few
days. Residents are encouraged to be vigilant and report any possible signs of smoke.  <br>
<br>
Tonight is expected to be clear and 58?70 degrees, with minimum humidity of 25?35%, with
northeast winds of 6?8 MPH.<br>
<br>
BURN BAN REMINDER: Due to critical weather conditions and fire activity, all Bay Area  
CAL FIRE Units, including the San Mateo?Santa Cruz Unit implemented a burn suspension
banning all outdoor burning as of October 13, 2017. This order is made under the authority
vested by the Director of the Department of Forestry and Fire Protection as per section
4423.1 of the Public Resources Code."	All roads are open. Please watch your speed on Bear Creek Road as fire vehicles will continue to patrol the area. Be advised that all roads in the fire area are private roads and access should be limited to those with official business.	44	2018-01-09T13:41:00Z		Bear Canyon Road and Deer Creek Road in Boulder Creek, CA	Bear Fire	The Bear Fire started on October 16, 2017 off Canyon Road and Deer Creek Road in Boulder Creek (Santa Cruz County). It was contained on October 26, 2017.	Bear, Fire, October, 2017, San, Mateo, County, Bear, Creek, Road	2017-10-16T22:30:00Z	b3627eac-9f2f-482a-81a6-681e60b5b24a	2018-01-09T13:41:00Z	G1	No
2017.0	True	San Luis Obispo	35.42433	-120.47322	2017	07	09	True	CAL FIRE San Luis Obispo Unit	/incidents/2017/7/9/stone-fire/	The public is reminded to stay vigilant on current fire conditions. Please continue to adhere to road closures and any evacuation warnings or advisories. If you see electrical wires on the ground, stay clear and contact PG&E immediately. Trees and poles with deep charring, particularly if still smoking, should be considered hazardous.	Soft road closures exist at the following locations: Highway 58 at Highway 229 and Highway 58 at O’Donovan Road	40	2018-01-09T11:51:00Z		Huer Huero Road, east of Santa Margarita	Stone Fire	The Stone Fire started on July 9, 2017 off Huer Huero Road, east of Santa Margarita (San Luis Obispo County) and burned 340 acres.	Stone Fire, San Luis Obispo County, Huer Huero Road, Santa Margarita, July 2017	2017-07-09T13:49:00Z	743b2276-742e-4d25-be9b-60364ca880f6	2018-01-09T11:51:00Z	G1	No
2017.0	True	Tulare	36.45809	-118.87676	2017	06	07	True	CAL FIRE Tulare Unit	/incidents/2017/6/7/dinely-fire/	Fire crews will focus on mop-up and suppression repair. Starting Sunday, the National Park Service will be conducting a prescribed burn at the Sequoia National Park Headquarters that will last through mid-week.	All road closures have been lifted.	54	2018-01-09T10:28:00Z		off of Dinely Drive in Three Rivers, northeast of Lake Kaweah	Dinely Fire	The Dinely Fire started on June 7, 2017 off of Dinely Drive, Three Rivers, northeast of Lake Kaweah (Tulare County) and burned 339 acres.	Dinely Fire, Tulare County, Lake Kaweah, Three Rivers, June 2017	2017-06-07T11:55:00Z	6802ed2f-5a5a-4a38-a236-e5a688639b6f	2018-01-09T10:28:00Z	G1	No
2017.0	True	Kern	34.92907	-118.9267	2017	08	10	True	CAL FIRE/Kern County Fire	/incidents/2017/8/10/rose-fire/			15	2018-01-09T12:31:00Z		I-5 Freeway and Grapevine Rd, north of the Grapevine	Rose Fire	The Rose Fire started on August 10, 2017, off the I-5 Freeway and Grapevine Rd, north of Grapevine (Kern County) and burned 338 acres.	Rose Fire, Wildfire, August 2017, Grapevine, Grapevine Rd, I-5 Freeway, Kern County	2017-08-10T14:32:00Z	09e74687-85e7-488f-a5c8-8a11f75ab7d8	2018-01-09T12:31:00Z	G1	No
2017.0	True	San Bernardino	34.08492	-117.03826	2017	08	03	True	CAL FIRE San Bernardino Unit / San Bernardino National Forest / City of Yucaipa	/incidents/2017/8/3/bryant-fire/			36	2018-01-09T12:18:00Z		Bryant Street at Hwy 38, City of Yucaipa	Bryant Fire	The Bryant Fire started on August 3, 2017, off Bryant Street and Highway 38 in Yucaipa (San Bernardino County) and burned 325 acres.	Yucaipa, Vegetation Fire, Bryant Fire, August 2017	2017-08-03T15:35:00Z	093bdb67-4c14-402d-a034-3714b7125c49	2018-01-09T12:18:00Z	G1	No
2017.0	True	San Luis Obispo	35.12269	-120.39387	2017	09	20	True	CAL FIRE San Luis Obispo Unit	/incidents/2017/9/20/huasna-fire/			40	2018-01-09T13:23:00Z		Huasna Townsite Rd & Huasna Rd, Huasna	Huasna Fire	The Huasna Fire started on September 20, 2017 off Huasna Townsite Rd & Huasna Rd, Huasna (San Luis Obispo County).	Huasna, Fire, San, Luis, Obispo, County, Townsite, Road, September, 2017	2017-09-20T13:41:00Z	c64e288e-d258-45e0-8357-b7a7289c0b92	2018-01-09T13:23:00Z	G1	No
2017.0	True	Mariposa	37.4591	-119.921	2017	07	02	True	CAL FIRE Madera-Mariposa-Merced Unit	/incidents/2017/7/2/spring-fire/	Fire suppression resources continue to construct and improve containment lines around the fires perimeter.	Hwy 49s is open with no escort, the right passing lane, on Spring Hill, is closed and for fire personnel only. Allred Rd. from Hwy 49s to Morningstar Ln. is open to residents only.	22	2018-01-09T11:17:00Z		off Hwy 49 and Allred Road, south of Mariposa	Spring Fire	The Spring Fire started on July 2, 2017 off Hwy 49 and Allred Road, south of Mariposa in Mariposa County and burned 225 acres.	Spring Fire, July 2017, Mariposa County, Hwy 40, Allred Road, Mariposa	2017-07-02T13:36:00Z	3980fbbb-d17b-4deb-83a4-9af2290b5272	2018-01-09T11:17:00Z	G1	No
2017.0	True	San Diego	32.65003	-116.42907	2017	08	21	True	CAL FIRE San Diego Unit	/incidents/2017/8/21/eclipse-fire/		All road closures have been lifted in the area of the fire.	37	2018-01-09T12:43:00Z		Royal Willie Road and La Posta Road, Community of Campo	Eclipse Fire	The Eclipse Fire started on August 21, 2017 off Royal Willy Road and La Posta Road, Community of Campo in San Diego County and burned 200 acres.	Eclipse Fire, San Diego, August 21, 2017, Community of Campo	2017-08-21T14:00:00Z	2f1b8cff-f7d6-4459-866b-7c84bd531dcc	2018-01-09T12:43:00Z	G1	No
2017.0	True	Shasta	40.47106	-122.43608	2017	07	18	True	CAL FIRE Shasta-Trintiy Unit	/incidents/2017/7/18/laverne-fire/	The fire is burning in grasses oak woodland. Firefighters have been deploying aggressive air and ground strategies. The forward rate of spread has been stopped. Firefighters are focusing on building control lines around and strengthen the perimeter. Smoke is visible from Redding.		45	2018-01-09T12:01:00Z		off of Laverne Ln & Saddle Trail, 6 miles southeast of Redding	Laverne Fire	The Laverne Fire started on July 18, 2017, off of Laverne Ln & Saddle Trail, 6 miles southeast of Redding in Shasta County and burned 180 acres.	Laverne Ln & Saddle Trail, 6 miles southeast of Redding, Shasta County, July 2017, Laverne Fire	2017-07-18T12:39:00Z	3c61a039-cf71-40da-89e9-bcc5a62e2c1a	2018-01-09T12:01:00Z	G1	No
2017.0	True	San Bernardino	34.41204	-117.03031	2017	07	23	True	Unified Command: CAL FIRE San Bernardino-Inyo-Mono Unit / San Bernardino County Fire	/incidents/2017/7/23/high-fire/			36	2018-01-09T12:04:00Z		off High Rd & Santa Rosa Rd, Lucerne Valley	High Fire	The High Fire started on July 23, 2017 off of off High Rd & Santa Rosa Rd, Lucerne Valley in San Bernardino County and burned 170 acres.	High Rd, Santa Rosa Rd, Lucerne Valley, San Bernardino County, High Fire, July 2017	2017-07-23T15:53:00Z	1d8a8aaf-f294-46e1-8224-6ea3e8c39634	2018-01-09T12:04:00Z	G1	No
2017.0	True	Butte	39.74679	-121.67261	2017	10	09	True	CAL FIRE/Butte County Fire	/incidents/2017/10/9/honey-fire/	"<a href=""https://twitter.com/CALFIRE_ButteCo"" target=""_blank"">CAL FIRE / Butte County Fire Twitter</a>"	Honey Run Road remains closed in the fire area.	4	2018-01-09T13:34:00Z		Honey Run Rd & Merlin Ln, southwest of Paradise	Honey Fire	The Honey Fire started on October 09, 2017 off Honey Run Rd & Merlin Ln, southwest of Paradise in Butte County. It was contained on October 16, 2017 at 150 acres.	Honey Run Rd & Merlin Ln, southwest of Paradise, October 2017, Honey Fire, Butte County	2017-10-09T15:05:00Z	579d5d2a-0e51-4058-92c7-37abd7fe4aad	2018-01-09T13:34:00Z	G1	No
2017.0	True	San Luis Obispo	35.7751	-120.23656	2017	07	24	True	CAL FIRE San Luis Obispo unit	/incidents/2017/7/24/olive-fire/		Highway 41 closed	40	2018-01-09T12:05:00Z		Highway 41 Northeast of Highway 46	Olive Fire	The Olive Fire started on July 24 2017 off Highway 41 NE of Highway 46 (San Luis Obispo County) and burned 150 acres.	Olive Fire, San Luis Obispo county, Highway 41, Highway 46, July 24 2017,	2017-07-24T14:43:00Z	907cd7cd-cc26-4529-a9f8-cee1e1560086	2018-01-09T12:05:00Z	G1	No
2017.0	True	Mendocino	39.02482	-123.1362	2017	09	19	True	CAL FIRE Mendocino Unit	/incidents/2017/9/19/grape-fire/	Fire units will remain at scene throughout the day to patrol the area looking for and taking action on: any smokes, hot spots, or hazards.		23	2018-01-09T13:22:00Z		Off Hwy 101 & Crawford Ranch Rd, Hopland	Grape Fire	The Grape Fire started on September 19, 2017 off Hwy 101 & Crawford Ranch Rd, Hopland (Mendocino County).	Grape, Fire, Mendocino County, September, 2017, Highway 101, Crawford Ranch Rd, Hopland	2017-09-19T13:02:00Z	efa1dc61-85e3-4fb6-b6f6-04c3845d9ca6	2018-01-09T13:22:00Z	G1	No
2017.0	True	El Dorado	38.559707	-120.70013	2017	07	26	True	CAL FIRE Amador - El Dorado Unit	/incidents/2017/7/26/ranch-fire/			9	2018-01-09T12:06:00Z		Ranch Camp Rd, Mt. Aukum	Ranch Fire	The Ranch Fire started July 26 2017 off Ranch Camp Rd, Mt. Aukum (Amador County) and burned 140 acres.	Ranch Fire, Amador county, Ranch Camp Rd, Mt. Aukum, July 2017	2017-07-26T13:58:00Z	2fd950a8-fadb-467c-ab59-88e7ea007738	2018-01-09T12:06:00Z	G1	No
2017.0	True	El Dorado	38.5758	-120.915	2017	09	17	True	CAL FIRE Amador-El Dorado Unit	/incidents/2017/9/17/french-fire/	"Fire is 100% contained.

<p><a href=""https://twitter.com/CALFIREAEU"" target=""_blank"">CAL FIRE Amador - El Dorado Unit Twitter </a>"		9	2018-01-09T13:21:00Z		off French Creek Rd near Bonnetti Rd, south of the community of Shingle Springs	French Fire	The French Fire started on September 17, 2017 off French Creek Rd near Bonnetti Rd, south of the community of Shingle Springs in El Dorado County.	French Creek rd, Bonnetti Rd, Shingle Springs, El Dorado County, September 2017, French Fire	2017-09-17T15:18:00Z	f7a51800-b219-428c-aef0-ee5fa5de4d64	2018-01-09T13:21:00Z	G1	No
2017.0	True	Tulare	35.8556	-118.74542	2017	06	13	True	CAL FIRE Tulare Unit	/incidents/2017/6/13/king-fire/	Firefighters continue today to strengthen and improve containment lines, and suppress interior hotspots.	There are traffic restrictions through the fire area.	54	2018-01-09T10:32:00Z		Off of Hot Springs Road, west of the community of California Hot Springs	King Fire	The King Fire started on June 13, 2017 off of Hot Springs Road, west of the community of California Hot Springs (Tulare County) and burned 135 acres.	King Fire, Tulare County, June 2017, California Hot Springs	2017-06-13T17:00:00Z	5f0c7697-7be3-49af-b98c-f5789e3ca6f9	2018-01-09T10:32:00Z	G1	No
2017.0	True	Calaveras	38.40234	-120.52953	2017	10	09	True	CAL FIRE Tuolumne-Calaveras Unit	/incidents/2017/10/9/point-fire/	Residents are being let back in. Hwy 26 open with restrictions.		5	2018-01-09T13:33:00Z		Hwy 26 and Higdon Rd., West Point	Point Fire	The Point fire started on October 9, 2017 off Hwy 26 and Higdon Road, West Point in Calaveras County. The Point Fire is a part of the October 2017 Siege and burned 130 acres.	Point Fire, Calaveras County, October 9, 2017	2017-10-09T01:10:00Z	f30518d1-83ef-440c-8058-d4189bfedab7	2018-01-09T13:33:00Z	G1	No
2017.0	True	San Diego	32.6001	-116.76997	2017	09	01	True	CAL FIRE San Diego Unit	/incidents/2017/9/1/border-fire/	"<p><a href=""https://twitter.com/CALFIRESANDIEGO"" target=""_blank"">CAL FIRE San Diego Unit Twitter</a>"		37	2018-01-09T12:50:00Z		near Hwy 94/Marron Valley Rd in the community of Dulzura.	Border Fire	The Border Fire started September 1 2017 near Hwy 94 and Marron Valley Rd in Dulzura (San Diego County)	Border Fire, September 1 2017, San Diego county, Highway 94, Marron Valley Road, Dulzura.	2017-09-01T04:20:00Z	10a447c8-708f-44a3-8679-251500c761d6	2018-01-09T12:50:00Z	G1	No
2017.0	True	Calaveras	38.29113	-120.62177	2017	07	17	True	CAL FIRE Tuolumne-Calaveras Unit	/incidents/2017/7/17/maria-fire/			5	2018-01-09T11:58:00Z		Jesus Maria Road and Music Gulch Road, Mokelumne Hill	Maria Fire	The Maria Fire started on July 17, 2017 off Jesus Maria Road and Music Gulch Road, Mokelumne Hill in Calaveras County burned 117 acres.	Maria Fire, Calaveras County, July 17, 2017	2017-07-17T12:55:00Z	2f9f1bf9-6188-46a2-b91f-f212cdd21528	2018-01-09T11:58:00Z	G1	No
2017.0	True	Napa	38.49336	-122.2483	2017	08	11	True	CAL FIRE Sonoma-Lake-Napa Unit	/incidents/2017/8/11/canyon-fire/			28	2018-01-09T12:35:00Z		Hwy 128 and Sage Canyon Rd near Lake Berryessa	Canyon Fire	The Canyon Fire started on August 11, 2017, off Sage Canyon Rd and Hwy 128 near Lake Berryessa in Napa County and burned 114 acres.	Canyon Fire, Lake Berryessa, Sage Canyon Rd, Highway 128, Napa County, August 2017, Wildfire, 150	2017-08-11T12:57:00Z	4b885d8c-8951-46c5-a3d1-520cfd0ac964	2018-01-09T12:35:00Z	G1	No
2017.0	True	Sonoma	38.46123	-122.58152	2017	10	14	True	CAL FIRE Sonoma-Lake-Napa Unit	/incidents/2017/10/14/oakmont-fire-central-lnu-complex/	"The Central LNU Complex is being managed in Unified Command by CAL FIRE Incident Management Team 1 and The City of Santa Rosa.

<p>To get information about the Oakmont Fire visit the <a href=""http://www.fire.ca.gov/current_incidents/incidentdetails/Index/1868"" target=""_blank"">Nuns Fire</a> for more information.

<p> Resources:
<p> <li> <a href="" http://www.sonomacounty.com/fire"" target=""_blank"">Sonoma County Fire Information</a> 
<li> <a href="" http://sonomacounty.ca.gov/Home/"" target=""_blank"">Sonoma County Website</a> 
<li> <a href=""http://calfire-forestry.maps.arcgis.com/apps/PublicInformation/index.html?appid=5bbcbed430ad45e5a38e6be155ef5fec"" target=""_blank"">CAL FIRE Structure Status Map</a> Please note that damage assessment is still on-going. If a structure point does not appear on the map it may still have been impacted by the fires."		49	2018-04-05T12:01:00Z		east side of Highway 12 near the Oakmont community	Oakmont Fire (Central LNU Complex)	The Oakmont Fire started October 14, 2017 off the east side of Highway 12 near the Oakmont community.	Oakmont Fire, Central LNU Complex, October 2017, Hwy 12, Oakmont Community, Sonoma County	2017-10-14T20:35:00Z	3f481060-1106-4857-8ac3-374a68763922	2018-04-05T12:01:00Z	G1	No
2017.0	True	Riverside	33.57139	-116.8247	2017	08	07	True	CAL FIRE/Riverside County Fire/San Bernardino National Forest	/incidents/2017/8/7/reed-fire/			33	2018-01-09T12:23:00Z		Reed Valley Rd. and Forest Route 7S04 in Aguanga	Reed Fire	The Reed Fire started on August 7, 2017, off Reed Valley Road and Forest Route 7S04 in Aguanga (Riverside County) and burned 92 acres.	Reed Fire, Aguanga, Riverside County, Reed Valley Road, Forest Route 7S04, August 2017	2017-08-07T14:14:00Z	ab009bd1-6784-4fda-a931-532520742a8b	2018-01-09T12:23:00Z	G1	No
2017.0	True	Fresno	36.95104	-119.65621	2017	07	05	True	CAL FIRE/Fresno County Fire	/incidents/2017/7/5/auberry-fire/			10	2018-01-09T11:45:00Z		off Auberry Rd, north of Clovis	Auberry Fire	The Auberry Fire started on July 5th, 2017 off Auberry Rd. north of Clovis (Fresno County) and burned 91 acres.	Auberry Fire, Clovis, July 2017, Auberry Road, Fresno county,	2017-07-05T15:40:00Z	89f34aa8-eaf3-4d19-8ef0-005102e82831	2018-01-09T11:45:00Z	G1	No
2017.0	True	Lake	39.15016	-122.576	2017	10	06	True	CAL FIRE Sonoma-Lake-Napa Unit	/incidents/2017/10/6/ridge-fire/	Firefighters are currently working a wildland fire near the community of Clearlake.  The terrain in the area is grassy oak woodland, steep terrains, and difficult access.		17	2018-01-09T13:29:00Z		Bartlett Springs, community of Clearlake	Ridge Fire	The Ridge Fire started on October 6, 2017 off Ladoga Stoneyford Rd, west of Indian Valley Reservoir in Lake County.	Ladoga Stoneyford Rd, west of Indian Valley Reservoir, Lake County, Ridge Fire, October 2017	2017-10-06T14:38:00Z	2049dbb6-1a87-4d9d-abde-092d35072934	2018-01-09T13:29:00Z	G1	No
2017.0	True	Nevada	39.19325	-121.08406	2017	10	09	True	CAL FIRE Nevada-Yuba-Placer Unit	/incidents/2017/10/9/mccourtney-fire-wind-complex/	"The total acreage reflects more accurate mapping.  Red Flag warning today through Sunday morning for gusty winds and low relative humidity. Firefighters will continue to monitor conditions. 
<p>Damage Inspection Teams are continuing their assessments. All Evacuation Orders have been reduced to Warnings and all roads are now open.  Use caution when in the fire area as utility companies continue their repairs to infrastructure that was damaged due to the fire.   
<p>See the latest <a href=""http://cdfdata.fire.ca.gov/pub/cdf/images/incidentfile1871_2817.pdf"" target=""_blank"">Incident Update</a> for more information on this fire."		29	2018-02-09T09:52:00Z		McCourtney Rd and Hwy 20, Grass Valley	McCourtney Fire (Wind Complex)	The McCourtney Fire started on October 09, 2017 off Cascade Way and Marysville Rd, north of Collins Lake in Nevada County. The McCourtney Fire is a part of the Wind Complex and October 2017 Fire Siege. The McCourtney Fire burned 76 acres.	McCourtney Fire, October 2017, Grass Valley, Nevada County	2017-10-09T00:00:00Z	9a2b8ac1-41f4-4f98-a4e1-9b5ddee37251	2018-02-09T09:52:00Z	G1	No
2017.0	True	El Dorado	38.7803	-120.97111	2017	07	08	True	CAL FIRE Amador-El Dorado Unit	/incidents/2017/7/8/axel-fire/	Forward progress of the fire has been stopped. Crew are strengthening containment lines and performing mop up and patrol. Steep difficult terrain is hampering the mop up efforts.	none	9	2018-01-09T11:50:00Z		Axel Ct & Barrister Ct, Rescue	Axel Fire	The Axel Fire started on July 8, 2017 off Axel Ct & Barrister Ct, Rescue (El Dorado County) and burned 74 acres.	Axel Fire, Axel Ct, Battister Ct, Rescue, El Dorado County, July 2017	2017-07-08T16:38:00Z	f75027cb-2526-4524-989f-71d0d56353ec	2018-01-09T11:50:00Z	G1	No
